2025-03-24 09:23:08.726 GMT [7100] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
2025-03-24 21:15:44.836 GMT [12144] DETAIL:  Failing row contains (587, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-24 21:15:44.224022, 2025-03-24 21:15:44.224022).
2025-03-24 21:15:44.836 GMT [12144] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "model_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-24 21:15:44.224022', 1, 1, DEFAULT, 'onboarding_offboarding', true, true, true, true, '2025-03-24 21:15:44.224022', 1), (true, '2025-03-24 21:15:44.224022', 1, 1, 519, 'hr.candidate.cv', true, true, true, true, '2025-03-24 21:15:44.224022', 1) RETURNING "id"
2025-03-24 21:15:44.839 GMT [12144] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-24 21:15:44.839 GMT [12144] DETAIL:  Failing row contains (588, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-24 21:15:44.224022, 2025-03-24 21:15:44.224022).
2025-03-24 21:15:44.839 GMT [12144] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-24 21:15:44.224022', 1, 1, 'onboarding_offboarding', true, true, true, true, '2025-03-24 21:15:44.224022', 1) RETURNING "id"
2025-03-25 08:09:22.585 GMT [11452] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:09:22.585 GMT [11452] DETAIL:  Failing row contains (590, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:09:21.76776, 2025-03-25 08:09:21.76776).
2025-03-25 08:09:22.585 GMT [11452] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "model_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:09:21.767760', 1, 1, DEFAULT, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:09:21.767760', 1), (true, '2025-03-25 08:09:21.767760', 1, 1, 519, 'hr.candidate.cv', true, true, true, true, '2025-03-25 08:09:21.767760', 1) RETURNING "id"
2025-03-25 08:09:22.590 GMT [11452] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:09:22.590 GMT [11452] DETAIL:  Failing row contains (591, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:09:21.76776, 2025-03-25 08:09:21.76776).
2025-03-25 08:09:22.590 GMT [11452] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:09:21.767760', 1, 1, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:09:21.767760', 1) RETURNING "id"
2025-03-25 08:09:22.812 GMT [11452] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:09:22.812 GMT [11452] DETAIL:  Failing row contains (593, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:09:22.672836, 2025-03-25 08:09:22.672836).
2025-03-25 08:09:22.812 GMT [11452] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "model_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:09:22.672836', 1, 1, DEFAULT, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:09:22.672836', 1), (true, '2025-03-25 08:09:22.672836', 1, 1, 519, 'hr.candidate.cv', true, true, true, true, '2025-03-25 08:09:22.672836', 1) RETURNING "id"
2025-03-25 08:09:22.816 GMT [11452] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:09:22.816 GMT [11452] DETAIL:  Failing row contains (594, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:09:22.672836, 2025-03-25 08:09:22.672836).
2025-03-25 08:09:22.816 GMT [11452] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:09:22.672836', 1, 1, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:09:22.672836', 1) RETURNING "id"
2025-03-25 08:09:23.176 GMT [11452] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:09:23.176 GMT [11452] DETAIL:  Failing row contains (596, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:09:22.990364, 2025-03-25 08:09:22.990364).
2025-03-25 08:09:23.176 GMT [11452] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "model_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:09:22.990364', 1, 1, DEFAULT, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:09:22.990364', 1), (true, '2025-03-25 08:09:22.990364', 1, 1, 519, 'hr.candidate.cv', true, true, true, true, '2025-03-25 08:09:22.990364', 1) RETURNING "id"
2025-03-25 08:09:23.179 GMT [11452] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:09:23.179 GMT [11452] DETAIL:  Failing row contains (597, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:09:22.990364, 2025-03-25 08:09:22.990364).
2025-03-25 08:09:23.179 GMT [11452] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:09:22.990364', 1, 1, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:09:22.990364', 1) RETURNING "id"
2025-03-25 08:20:46.541 GMT [26212] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:20:46.541 GMT [26212] DETAIL:  Failing row contains (599, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:20:45.9187, 2025-03-25 08:20:45.9187).
2025-03-25 08:20:46.541 GMT [26212] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "model_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:20:45.918700', 1, 1, DEFAULT, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:20:45.918700', 1), (true, '2025-03-25 08:20:45.918700', 1, 1, 519, 'hr.candidate.cv', true, true, true, true, '2025-03-25 08:20:45.918700', 1) RETURNING "id"
2025-03-25 08:20:46.544 GMT [26212] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:20:46.544 GMT [26212] DETAIL:  Failing row contains (600, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:20:45.9187, 2025-03-25 08:20:45.9187).
2025-03-25 08:20:46.544 GMT [26212] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:20:45.918700', 1, 1, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:20:45.918700', 1) RETURNING "id"
2025-03-25 08:20:46.755 GMT [26212] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:20:46.755 GMT [26212] DETAIL:  Failing row contains (602, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:20:46.626761, 2025-03-25 08:20:46.626761).
2025-03-25 08:20:46.755 GMT [26212] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "model_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:20:46.626761', 1, 1, DEFAULT, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:20:46.626761', 1), (true, '2025-03-25 08:20:46.626761', 1, 1, 519, 'hr.candidate.cv', true, true, true, true, '2025-03-25 08:20:46.626761', 1) RETURNING "id"
2025-03-25 08:20:46.759 GMT [26212] ERROR:  null value in column "model_id" violates not-null constraint
2025-03-25 08:20:46.759 GMT [26212] DETAIL:  Failing row contains (603, null, 1, 1, 1, onboarding_offboarding, t, t, t, t, t, 2025-03-25 08:20:46.626761, 2025-03-25 08:20:46.626761).
2025-03-25 08:20:46.759 GMT [26212] STATEMENT:  INSERT INTO "ir_model_access" ("active", "create_date", "create_uid", "group_id", "name", "perm_create", "perm_read", "perm_unlink", "perm_write", "write_date", "write_uid") VALUES (true, '2025-03-25 08:20:46.626761', 1, 1, 'onboarding_offboarding', true, true, true, true, '2025-03-25 08:20:46.626761', 1) RETURNING "id"
2025-03-25 08:31:52.351 GMT [6068] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:31:52.351 GMT [6068] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:31:52.351 GMT [6068] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:31:52.656 GMT [6068] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:31:52.656 GMT [6068] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:31:52.656 GMT [6068] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:36:54.786 GMT [24676] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:36:54.786 GMT [24676] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:36:54.786 GMT [24676] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:36:55.110 GMT [24676] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:36:55.110 GMT [24676] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:36:55.110 GMT [24676] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:37:16.548 GMT [21892] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:37:16.548 GMT [21892] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:37:16.548 GMT [21892] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:37:16.853 GMT [21892] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:37:16.853 GMT [21892] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:37:16.853 GMT [21892] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:39:28.138 GMT [28344] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:39:28.138 GMT [28344] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:39:28.138 GMT [28344] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:39:28.445 GMT [28344] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:39:28.445 GMT [28344] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:39:28.445 GMT [28344] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:39:47.817 GMT [28344] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:39:47.817 GMT [28344] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:39:47.817 GMT [28344] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:39:48.133 GMT [28344] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 08:39:48.133 GMT [28344] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 08:39:48.133 GMT [28344] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 08:53:14.154 GMT [18300] FATAL:  password authentication failed for user "openpg"
2025-03-25 08:53:14.154 GMT [18300] DETAIL:  Password does not match for user "openpg".
	Connection matched pg_hba.conf line 86: "host    all             all             ::1/128                 md5"
2025-03-25 08:56:20.614 GMT [4368] FATAL:  password authentication failed for user "openpg"
2025-03-25 08:56:20.614 GMT [4368] DETAIL:  Password does not match for user "openpg".
	Connection matched pg_hba.conf line 86: "host    all             all             ::1/128                 md5"
2025-03-25 08:56:25.083 GMT [29608] FATAL:  password authentication failed for user "openpg"
2025-03-25 08:56:25.083 GMT [29608] DETAIL:  Password does not match for user "openpg".
	Connection matched pg_hba.conf line 86: "host    all             all             ::1/128                 md5"
2025-03-25 11:30:26.557 GMT [12748] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 11:30:26.557 GMT [12748] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 11:30:26.557 GMT [12748] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 11:30:27.004 GMT [12748] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 11:30:27.004 GMT [12748] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 11:30:27.004 GMT [12748] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE cascade
2025-03-25 11:31:40.483 GMT [29852] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 11:31:40.483 GMT [29852] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 11:31:40.483 GMT [29852] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE set null
2025-03-25 11:31:40.784 GMT [29852] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 11:31:40.784 GMT [29852] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 11:31:40.784 GMT [29852] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE set null
2025-03-25 11:32:43.645 GMT [29852] ERROR:  insert or update on table "hr_candidate_cv" violates foreign key constraint "hr_candidate_cv_name_fkey"
2025-03-25 11:32:43.645 GMT [29852] DETAIL:  Key (name)=(5) is not present in table "hr_applicant".
2025-03-25 11:32:43.645 GMT [29852] STATEMENT:  ALTER TABLE "hr_candidate_cv" ADD FOREIGN KEY ("name") REFERENCES "hr_applicant"("id") ON DELETE set null
